Time,CO2_ele,CO2_gas,Ele_buy,Ele_sell,Gas_buy,Dem_cha
29696400.00,0.000520,2.75,0.11,0.03,0.58,22.79
29700000.00,0.000558,2.75,0.11,0.03,0.58,22.79
29703600.00,0.000569,2.75,0.06,0.03,0.58,22.79
29707200.00,0.000590,2.75,0.06,0.03,0.58,22.79
29710800.00,0.000671,2.75,0.05,0.03,0.58,22.79
29714400.00,0.000691,2.75,0.05,0.03,0.58,22.79
29718000.00,0.000651,2.75,0.05,0.03,0.58,22.79
29721600.00,0.000586,2.75,0.05,0.03,0.58,22.79
29725200.00,0.000514,2.75,0.05,0.03,0.58,22.79
29728800.00,0.000382,2.75,0.05,0.03,0.58,22.79
29732400.00,0.000374,2.75,0.05,0.03,0.58,22.79
29736000.00,0.000450,2.75,0.05,0.03,0.58,22.79
29739600.00,0.000493,2.75,0.05,0.03,0.58,22.79
29743200.00,0.000521,2.75,0.05,0.03,0.58,22.79
29746800.00,0.000482,2.75,0.05,0.03,0.58,22.79
29750400.00,0.000425,2.75,0.05,0.03,0.58,22.79
29754000.00,0.000475,2.75,0.05,0.03,0.58,22.79
29757600.00,0.000560,2.75,0.05,0.03,0.58,22.79
29761200.00,0.000567,2.75,0.05,0.03,0.58,22.79
29764800.00,0.000559,2.75,0.05,0.03,0.58,22.79
29768400.00,0.000543,2.75,0.06,0.03,0.58,22.79
29772000.00,0.000575,2.75,0.06,0.03,0.58,22.79
29775600.00,0.000595,2.75,0.11,0.03,0.58,22.79
29779200.00,0.000630,2.75,0.11,0.03,0.58,22.79
29782800.00,0.000627,2.75,0.11,0.03,0.58,22.79
29786400.00,0.000582,2.75,0.11,0.03,0.58,22.79
29790000.00,0.000548,2.75,0.06,0.03,0.58,22.79
29793600.00,0.000544,2.75,0.06,0.03,0.58,22.79
29797200.00,0.000643,2.75,0.05,0.03,0.58,22.79
29800800.00,0.000648,2.75,0.05,0.03,0.58,22.79
29804400.00,0.000574,2.75,0.05,0.03,0.58,22.79
29808000.00,0.000611,2.75,0.05,0.03,0.58,22.79
29811600.00,0.000708,2.75,0.05,0.03,0.58,22.79
29815200.00,0.000723,2.75,0.05,0.03,0.58,22.79
29818800.00,0.000744,2.75,0.05,0.03,0.58,22.79
29822400.00,0.000693,2.75,0.05,0.03,0.58,22.79
29826000.00,0.000695,2.75,0.05,0.03,0.58,22.79
29829600.00,0.000666,2.75,0.05,0.03,0.58,22.79
29833200.00,0.000646,2.75,0.05,0.03,0.58,22.79
29836800.00,0.000613,2.75,0.05,0.03,0.58,22.79
29840400.00,0.000590,2.75,0.05,0.03,0.58,22.79
29844000.00,0.000574,2.75,0.05,0.03,0.58,22.79
29847600.00,0.000580,2.75,0.05,0.03,0.58,22.79
29851200.00,0.000527,2.75,0.05,0.03,0.58,22.79
29854800.00,0.000476,2.75,0.06,0.03,0.58,22.79
29858400.00,0.000463,2.75,0.06,0.03,0.58,22.79
29862000.00,0.000478,2.75,0.11,0.03,0.58,22.79
29865600.00,0.000489,2.75,0.11,0.03,0.58,22.79
29869200.00,0.000507,2.75,0.11,0.03,0.58,22.79
29872800.00,0.000501,2.75,0.11,0.03,0.58,22.79
29876400.00,0.000486,2.75,0.06,0.03,0.58,22.79
29880000.00,0.000442,2.75,0.06,0.03,0.58,22.79
29883600.00,0.000411,2.75,0.05,0.03,0.58,22.79
29887200.00,0.000392,2.75,0.05,0.03,0.58,22.79
29890800.00,0.000358,2.75,0.05,0.03,0.58,22.79
29894400.00,0.000352,2.75,0.05,0.03,0.58,22.79
29898000.00,0.000389,2.75,0.05,0.03,0.58,22.79
29901600.00,0.000470,2.75,0.05,0.03,0.58,22.79
29905200.00,0.000456,2.75,0.05,0.03,0.58,22.79
29908800.00,0.000513,2.75,0.05,0.03,0.58,22.79
29912400.00,0.000534,2.75,0.05,0.03,0.58,22.79
29916000.00,0.000542,2.75,0.05,0.03,0.58,22.79
29919600.00,0.000625,2.75,0.05,0.03,0.58,22.79
29923200.00,0.000647,2.75,0.05,0.03,0.58,22.79
29926800.00,0.000608,2.75,0.05,0.03,0.58,22.79
29930400.00,0.000631,2.75,0.05,0.03,0.58,22.79
29934000.00,0.000660,2.75,0.05,0.03,0.58,22.79
29937600.00,0.000682,2.75,0.05,0.03,0.58,22.79
29941200.00,0.000653,2.75,0.06,0.03,0.58,22.79
29944800.00,0.000617,2.75,0.06,0.03,0.58,22.79
29948400.00,0.000566,2.75,0.11,0.03,0.58,22.79
29952000.00,0.000589,2.75,0.11,0.03,0.58,22.79
29955600.00,0.000568,2.75,0.11,0.03,0.58,22.79
29959200.00,0.000563,2.75,0.11,0.03,0.58,22.79
29962800.00,0.000549,2.75,0.06,0.03,0.58,22.79
29966400.00,0.000560,2.75,0.06,0.03,0.58,22.79
29970000.00,0.000551,2.75,0.05,0.03,0.58,22.79
29973600.00,0.000566,2.75,0.05,0.03,0.58,22.79
29977200.00,0.000575,2.75,0.05,0.03,0.58,22.79
29980800.00,0.000596,2.75,0.05,0.03,0.58,22.79
29984400.00,0.000618,2.75,0.05,0.03,0.58,22.79
29988000.00,0.000656,2.75,0.05,0.03,0.58,22.79
29991600.00,0.000724,2.75,0.05,0.03,0.58,22.79
29995200.00,0.000787,2.75,0.05,0.03,0.58,22.79
29998800.00,0.000737,2.75,0.05,0.03,0.58,22.79
30002400.00,0.000707,2.75,0.05,0.03,0.58,22.79
30006000.00,0.000700,2.75,0.05,0.03,0.58,22.79
30009600.00,0.000646,2.75,0.05,0.03,0.58,22.79
30013200.00,0.000685,2.75,0.05,0.03,0.58,22.79
30016800.00,0.000695,2.75,0.05,0.03,0.58,22.79
30020400.00,0.000675,2.75,0.05,0.03,0.58,22.79
30024000.00,0.000668,2.75,0.05,0.03,0.58,22.79
30027600.00,0.000679,2.75,0.06,0.03,0.58,22.79
30031200.00,0.000693,2.75,0.06,0.03,0.58,22.79
30034800.00,0.000681,2.75,0.11,0.03,0.58,22.79
30038400.00,0.000706,2.75,0.11,0.03,0.58,22.79
30042000.00,0.000656,2.75,0.11,0.03,0.58,22.79
30045600.00,0.000644,2.75,0.11,0.03,0.58,22.79
30049200.00,0.000646,2.75,0.06,0.03,0.58,22.79
30052800.00,0.000668,2.75,0.06,0.03,0.58,22.79
30056400.00,0.000689,2.75,0.05,0.03,0.58,22.79
30060000.00,0.000686,2.75,0.05,0.03,0.58,22.79
30063600.00,0.000692,2.75,0.05,0.03,0.58,22.79
30067200.00,0.000671,2.75,0.05,0.03,0.58,22.79
30070800.00,0.000678,2.75,0.05,0.03,0.58,22.79
30074400.00,0.000667,2.75,0.05,0.03,0.58,22.79
30078000.00,0.000685,2.75,0.05,0.03,0.58,22.79
30081600.00,0.000693,2.75,0.05,0.03,0.58,22.79
30085200.00,0.000658,2.75,0.05,0.03,0.58,22.79
30088800.00,0.000653,2.75,0.05,0.03,0.58,22.79
30092400.00,0.000677,2.75,0.05,0.03,0.58,22.79
30096000.00,0.000650,2.75,0.05,0.03,0.58,22.79
30099600.00,0.000637,2.75,0.05,0.03,0.58,22.79
30103200.00,0.000645,2.75,0.05,0.03,0.58,22.79
30106800.00,0.000619,2.75,0.05,0.03,0.58,22.79
30110400.00,0.000629,2.75,0.05,0.03,0.58,22.79
30114000.00,0.000640,2.75,0.06,0.03,0.58,22.79
30117600.00,0.000619,2.75,0.06,0.03,0.58,22.79
30121200.00,0.000636,2.75,0.11,0.03,0.58,22.79
30124800.00,0.000616,2.75,0.11,0.03,0.58,22.79
30128400.00,0.000597,2.75,0.11,0.03,0.58,22.79
30132000.00,0.000574,2.75,0.11,0.03,0.58,22.79
30135600.00,0.000672,2.75,0.06,0.03,0.58,22.79
30139200.00,0.000634,2.75,0.06,0.03,0.58,22.79
30142800.00,0.000585,2.75,0.05,0.03,0.58,22.79
30146400.00,0.000426,2.75,0.05,0.03,0.58,22.79
30150000.00,0.000323,2.75,0.05,0.03,0.58,22.79
30153600.00,0.000321,2.75,0.05,0.03,0.58,22.79
30157200.00,0.000320,2.75,0.05,0.03,0.58,22.79
30160800.00,0.000324,2.75,0.05,0.03,0.58,22.79
30164400.00,0.000325,2.75,0.05,0.03,0.58,22.79
30168000.00,0.000319,2.75,0.05,0.03,0.58,22.79
30171600.00,0.000320,2.75,0.05,0.03,0.58,22.79
30175200.00,0.000323,2.75,0.05,0.03,0.58,22.79
30178800.00,0.000335,2.75,0.05,0.03,0.58,22.79
30182400.00,0.000415,2.75,0.05,0.03,0.58,22.79
30186000.00,0.000580,2.75,0.05,0.03,0.58,22.79
30189600.00,0.000606,2.75,0.05,0.03,0.58,22.79
30193200.00,0.000633,2.75,0.05,0.03,0.58,22.79
30196800.00,0.000678,2.75,0.05,0.03,0.58,22.79
30200400.00,0.000720,2.75,0.06,0.03,0.58,22.79
30204000.00,0.000681,2.75,0.06,0.03,0.58,22.79
30207600.00,0.000747,2.75,0.11,0.03,0.58,22.79
30211200.00,0.000751,2.75,0.11,0.03,0.58,22.79
30214800.00,0.000735,2.75,0.11,0.03,0.58,22.79
30218400.00,0.000716,2.75,0.11,0.03,0.58,22.79
30222000.00,0.000710,2.75,0.06,0.03,0.58,22.79
30225600.00,0.000684,2.75,0.06,0.03,0.58,22.79
30229200.00,0.000651,2.75,0.05,0.03,0.58,22.79
30232800.00,0.000619,2.75,0.05,0.03,0.58,22.79
30236400.00,0.000582,2.75,0.05,0.03,0.58,22.79
30240000.00,0.000523,2.75,0.05,0.03,0.58,22.79
30243600.00,0.000512,2.75,0.05,0.03,0.58,22.79
30247200.00,0.000510,2.75,0.05,0.03,0.58,22.79
30250800.00,0.000538,2.75,0.05,0.03,0.58,22.79
30254400.00,0.000598,2.75,0.05,0.03,0.58,22.79
30258000.00,0.000704,2.75,0.05,0.03,0.58,22.79
30261600.00,0.000788,2.75,0.05,0.03,0.58,22.79
30265200.00,0.000732,2.75,0.05,0.03,0.58,22.79
30268800.00,0.000734,2.75,0.05,0.03,0.58,22.79
30272400.00,0.000703,2.75,0.05,0.03,0.58,22.79
30276000.00,0.000694,2.75,0.05,0.03,0.58,22.79
30279600.00,0.000664,2.75,0.05,0.03,0.58,22.79
30283200.00,0.000663,2.75,0.05,0.03,0.58,22.79
30286800.00,0.000659,2.75,0.06,0.03,0.58,22.79
30290400.00,0.000672,2.75,0.06,0.03,0.58,22.79
30294000.00,0.000691,2.75,0.11,0.03,0.58,22.79
30297600.00,0.000701,2.75,0.11,0.03,0.58,22.79
30301200.00,0.000693,2.75,0.11,0.03,0.58,22.79
30304800.00,0.000710,2.75,0.11,0.03,0.58,22.79
30308400.00,0.000698,2.75,0.06,0.03,0.58,22.79
30312000.00,0.000673,2.75,0.06,0.03,0.58,22.79
30315600.00,0.000687,2.75,0.05,0.03,0.58,22.79
30319200.00,0.000694,2.75,0.05,0.03,0.58,22.79
30322800.00,0.000577,2.75,0.05,0.03,0.58,22.79
30326400.00,0.000562,2.75,0.05,0.03,0.58,22.79
30330000.00,0.000559,2.75,0.05,0.03,0.58,22.79
30333600.00,0.000500,2.75,0.05,0.03,0.58,22.79
30337200.00,0.000514,2.75,0.05,0.03,0.58,22.79
30340800.00,0.000538,2.75,0.05,0.03,0.58,22.79
30344400.00,0.000543,2.75,0.05,0.03,0.58,22.79
30348000.00,0.000591,2.75,0.05,0.03,0.58,22.79
30351600.00,0.000516,2.75,0.05,0.03,0.58,22.79
30355200.00,0.000449,2.75,0.05,0.03,0.58,22.79
30358800.00,0.000469,2.75,0.05,0.03,0.58,22.79
30362400.00,0.000556,2.75,0.05,0.03,0.58,22.79
30366000.00,0.000451,2.75,0.05,0.03,0.58,22.79
30369600.00,0.000493,2.75,0.05,0.03,0.58,22.79
30373200.00,0.000455,2.75,0.06,0.03,0.58,22.79
30376800.00,0.000453,2.75,0.06,0.03,0.58,22.79
30380400.00,0.000378,2.75,0.11,0.03,0.58,22.79
30384000.00,0.000447,2.75,0.11,0.03,0.58,22.79
30387600.00,0.000491,2.75,0.11,0.03,0.58,22.79
30391200.00,0.000491,2.75,0.11,0.03,0.58,22.79
30394800.00,0.000461,2.75,0.06,0.03,0.58,22.79
30398400.00,0.000437,2.75,0.06,0.03,0.58,22.79
30402000.00,0.000319,2.75,0.05,0.03,0.58,22.79
30405600.00,0.000317,2.75,0.05,0.03,0.58,22.79
30409200.00,0.000317,2.75,0.05,0.03,0.58,22.79
30412800.00,0.000318,2.75,0.05,0.03,0.58,22.79
30416400.00,0.000317,2.75,0.05,0.03,0.58,22.79
30420000.00,0.000318,2.75,0.05,0.03,0.58,22.79
30423600.00,0.000327,2.75,0.05,0.03,0.58,22.79
30427200.00,0.000327,2.75,0.05,0.03,0.58,22.79
30430800.00,0.000341,2.75,0.05,0.03,0.58,22.79
30434400.00,0.000390,2.75,0.05,0.03,0.58,22.79
30438000.00,0.000384,2.75,0.05,0.03,0.58,22.79
30441600.00,0.000384,2.75,0.05,0.03,0.58,22.79
30445200.00,0.000528,2.75,0.05,0.03,0.58,22.79
30448800.00,0.000567,2.75,0.05,0.03,0.58,22.79
30452400.00,0.000594,2.75,0.05,0.03,0.58,22.79
30456000.00,0.000634,2.75,0.05,0.03,0.58,22.79
30459600.00,0.000659,2.75,0.06,0.03,0.58,22.79
30463200.00,0.000666,2.75,0.06,0.03,0.58,22.79
30466800.00,0.000682,2.75,0.11,0.03,0.58,22.79
30470400.00,0.000626,2.75,0.11,0.03,0.58,22.79
30474000.00,0.000568,2.75,0.11,0.03,0.58,22.79
30477600.00,0.000551,2.75,0.11,0.03,0.58,22.79
30481200.00,0.000543,2.75,0.06,0.03,0.58,22.79
30484800.00,0.000547,2.75,0.06,0.03,0.58,22.79
30488400.00,0.000543,2.75,0.05,0.03,0.58,22.79
30492000.00,0.000547,2.75,0.05,0.03,0.58,22.79
30495600.00,0.000555,2.75,0.05,0.03,0.58,22.79
30499200.00,0.000528,2.75,0.05,0.03,0.58,22.79
30502800.00,0.000572,2.75,0.05,0.03,0.58,22.79
30506400.00,0.000573,2.75,0.05,0.03,0.58,22.79
30510000.00,0.000556,2.75,0.05,0.03,0.58,22.79
30513600.00,0.000580,2.75,0.05,0.03,0.58,22.79
30517200.00,0.000537,2.75,0.05,0.03,0.58,22.79
30520800.00,0.000512,2.75,0.05,0.03,0.58,22.79
30524400.00,0.000514,2.75,0.05,0.03,0.58,22.79
30528000.00,0.000487,2.75,0.05,0.03,0.58,22.79
30531600.00,0.000492,2.75,0.05,0.03,0.58,22.79
30535200.00,0.000487,2.75,0.05,0.03,0.58,22.79
30538800.00,0.000465,2.75,0.05,0.03,0.58,22.79
30542400.00,0.000444,2.75,0.05,0.03,0.58,22.79
30546000.00,0.000441,2.75,0.06,0.03,0.58,22.79
30549600.00,0.000437,2.75,0.06,0.03,0.58,22.79
30553200.00,0.000431,2.75,0.11,0.03,0.58,22.79
30556800.00,0.000490,2.75,0.11,0.03,0.58,22.79
30560400.00,0.000491,2.75,0.11,0.03,0.58,22.79
30564000.00,0.000502,2.75,0.11,0.03,0.58,22.79
30567600.00,0.000496,2.75,0.06,0.03,0.58,22.79
30571200.00,0.000434,2.75,0.06,0.03,0.58,22.79
30574800.00,0.000377,2.75,0.05,0.03,0.58,22.79
30578400.00,0.000322,2.75,0.05,0.03,0.58,22.79
30582000.00,0.000320,2.75,0.05,0.03,0.58,22.79
30585600.00,0.000320,2.75,0.05,0.03,0.58,22.79
30589200.00,0.000320,2.75,0.05,0.03,0.58,22.79
30592800.00,0.000320,2.75,0.05,0.03,0.58,22.79
30596400.00,0.000320,2.75,0.05,0.03,0.58,22.79
30600000.00,0.000318,2.75,0.05,0.03,0.58,22.79
30603600.00,0.000318,2.75,0.05,0.03,0.58,22.79
30607200.00,0.000337,2.75,0.05,0.03,0.58,22.79
30610800.00,0.000329,2.75,0.05,0.03,0.58,22.79
30614400.00,0.000279,2.75,0.05,0.03,0.58,22.79
30618000.00,0.000316,2.75,0.05,0.03,0.58,22.79
30621600.00,0.000471,2.75,0.05,0.03,0.58,22.79
30625200.00,0.000509,2.75,0.05,0.03,0.58,22.79
30628800.00,0.000536,2.75,0.05,0.03,0.58,22.79
30632400.00,0.000538,2.75,0.06,0.03,0.58,22.79
30636000.00,0.000491,2.75,0.06,0.03,0.58,22.79
30639600.00,0.000582,2.75,0.11,0.03,0.58,22.79
30643200.00,0.000571,2.75,0.11,0.03,0.58,22.79
30646800.00,0.000568,2.75,0.11,0.03,0.58,22.79
30650400.00,0.000535,2.75,0.11,0.03,0.58,22.79
30654000.00,0.000506,2.75,0.06,0.03,0.58,22.79
30657600.00,0.000553,2.75,0.06,0.03,0.58,22.79
30661200.00,0.000536,2.75,0.05,0.03,0.58,22.79
30664800.00,0.000548,2.75,0.05,0.03,0.58,22.79
30668400.00,0.000556,2.75,0.05,0.03,0.58,22.79
30672000.00,0.000604,2.75,0.05,0.03,0.58,22.79
30675600.00,0.000640,2.75,0.05,0.03,0.58,22.79
30679200.00,0.000724,2.75,0.05,0.03,0.58,22.79
30682800.00,0.000744,2.75,0.05,0.03,0.58,22.79
30686400.00,0.000738,2.75,0.05,0.03,0.58,22.79
30690000.00,0.000717,2.75,0.05,0.03,0.58,22.79
30693600.00,0.000735,2.75,0.05,0.03,0.58,22.79
30697200.00,0.000730,2.75,0.05,0.03,0.58,22.79
30700800.00,0.000658,2.75,0.05,0.03,0.58,22.79
30704400.00,0.000652,2.75,0.05,0.03,0.58,22.79
30708000.00,0.000693,2.75,0.05,0.03,0.58,22.79
30711600.00,0.000699,2.75,0.05,0.03,0.58,22.79
30715200.00,0.000700,2.75,0.05,0.03,0.58,22.79
30718800.00,0.000691,2.75,0.06,0.03,0.58,22.79
30722400.00,0.000628,2.75,0.06,0.03,0.58,22.79
30726000.00,0.000581,2.75,0.11,0.03,0.58,22.79
30729600.00,0.000576,2.75,0.11,0.03,0.58,22.79
30733200.00,0.000583,2.75,0.11,0.03,0.58,22.79
30736800.00,0.000590,2.75,0.11,0.03,0.58,22.79
30740400.00,0.000593,2.75,0.06,0.03,0.58,22.79
30744000.00,0.000598,2.75,0.06,0.03,0.58,22.79
30747600.00,0.000626,2.75,0.05,0.03,0.58,22.79
30751200.00,0.000592,2.75,0.05,0.03,0.58,22.79
30754800.00,0.000483,2.75,0.05,0.03,0.58,22.79
30758400.00,0.000467,2.75,0.05,0.03,0.58,22.79
30762000.00,0.000521,2.75,0.05,0.03,0.58,22.79
30765600.00,0.000519,2.75,0.05,0.03,0.58,22.79
30769200.00,0.000519,2.75,0.05,0.03,0.58,22.79
30772800.00,0.000455,2.75,0.05,0.03,0.58,22.79
30776400.00,0.000423,2.75,0.05,0.03,0.58,22.79
30780000.00,0.000445,2.75,0.05,0.03,0.58,22.79
30783600.00,0.000457,2.75,0.05,0.03,0.58,22.79
30787200.00,0.000428,2.75,0.05,0.03,0.58,22.79
30790800.00,0.000409,2.75,0.05,0.03,0.58,22.79
30794400.00,0.000534,2.75,0.05,0.03,0.58,22.79
30798000.00,0.000644,2.75,0.05,0.03,0.58,22.79
30801600.00,0.000695,2.75,0.05,0.03,0.58,22.79
30805200.00,0.000704,2.75,0.06,0.03,0.58,22.79
30808800.00,0.000738,2.75,0.06,0.03,0.58,22.79
30812400.00,0.000741,2.75,0.11,0.03,0.58,22.79
30816000.00,0.000782,2.75,0.11,0.03,0.58,22.79
30819600.00,0.000737,2.75,0.11,0.03,0.58,22.79
30823200.00,0.000735,2.75,0.11,0.03,0.58,22.79
30826800.00,0.000754,2.75,0.06,0.03,0.58,22.79
30830400.00,0.000774,2.75,0.06,0.03,0.58,22.79
30834000.00,0.000766,2.75,0.05,0.03,0.58,22.79
30837600.00,0.000797,2.75,0.05,0.03,0.58,22.79
30841200.00,0.000753,2.75,0.05,0.03,0.58,22.79
30844800.00,0.000679,2.75,0.05,0.03,0.58,22.79
30848400.00,0.000635,2.75,0.05,0.03,0.58,22.79
30852000.00,0.000595,2.75,0.05,0.03,0.58,22.79
30855600.00,0.000609,2.75,0.05,0.03,0.58,22.79
30859200.00,0.000532,2.75,0.05,0.03,0.58,22.79
30862800.00,0.000468,2.75,0.05,0.03,0.58,22.79
30866400.00,0.000437,2.75,0.05,0.03,0.58,22.79
30870000.00,0.000397,2.75,0.05,0.03,0.58,22.79
30873600.00,0.000366,2.75,0.05,0.03,0.58,22.79
30877200.00,0.000401,2.75,0.05,0.03,0.58,22.79
30880800.00,0.000502,2.75,0.05,0.03,0.58,22.79
30884400.00,0.000480,2.75,0.05,0.03,0.58,22.79
30888000.00,0.000458,2.75,0.05,0.03,0.58,22.79
30891600.00,0.000453,2.75,0.06,0.03,0.58,22.79
30895200.00,0.000471,2.75,0.06,0.03,0.58,22.79
30898800.00,0.000652,2.75,0.11,0.03,0.58,22.79
30902400.00,0.000542,2.75,0.11,0.03,0.58,22.79
30906000.00,0.000610,2.75,0.11,0.03,0.58,22.79
30909600.00,0.000639,2.75,0.11,0.03,0.58,22.79
30913200.00,0.000666,2.75,0.06,0.03,0.58,22.79
30916800.00,0.000703,2.75,0.06,0.03,0.58,22.79
30920400.00,0.000685,2.75,0.05,0.03,0.58,22.79
30924000.00,0.000739,2.75,0.05,0.03,0.58,22.79
30927600.00,0.000824,2.75,0.05,0.03,0.58,22.79
30931200.00,0.000830,2.75,0.05,0.03,0.58,22.79
30934800.00,0.000817,2.75,0.05,0.03,0.58,22.79
30938400.00,0.000804,2.75,0.05,0.03,0.58,22.79
30942000.00,0.000749,2.75,0.05,0.03,0.58,22.79
30945600.00,0.000706,2.75,0.05,0.03,0.58,22.79
30949200.00,0.000675,2.75,0.05,0.03,0.58,22.79
30952800.00,0.000624,2.75,0.05,0.03,0.58,22.79
30956400.00,0.000622,2.75,0.05,0.03,0.58,22.79
30960000.00,0.000581,2.75,0.05,0.03,0.58,22.79
30963600.00,0.000606,2.75,0.05,0.03,0.58,22.79
30967200.00,0.000585,2.75,0.05,0.03,0.58,22.79
30970800.00,0.000586,2.75,0.05,0.03,0.58,22.79
30974400.00,0.000570,2.75,0.05,0.03,0.58,22.79
30978000.00,0.000564,2.75,0.06,0.03,0.58,22.79
30981600.00,0.000559,2.75,0.06,0.03,0.58,22.79
30985200.00,0.000576,2.75,0.11,0.03,0.58,22.79
30988800.00,0.000545,2.75,0.11,0.03,0.58,22.79
30992400.00,0.000542,2.75,0.11,0.03,0.58,22.79
30996000.00,0.000525,2.75,0.11,0.03,0.58,22.79
30999600.00,0.000524,2.75,0.06,0.03,0.58,22.79
31003200.00,0.000555,2.75,0.06,0.03,0.58,22.79
31006800.00,0.000573,2.75,0.05,0.03,0.58,22.79
31010400.00,0.000588,2.75,0.05,0.03,0.58,22.79
31014000.00,0.000610,2.75,0.05,0.03,0.58,22.79
31017600.00,0.000662,2.75,0.05,0.03,0.58,22.79
31021200.00,0.000690,2.75,0.05,0.03,0.58,22.79
31024800.00,0.000658,2.75,0.05,0.03,0.58,22.79
31028400.00,0.000646,2.75,0.05,0.03,0.58,22.79
31032000.00,0.000638,2.75,0.05,0.03,0.58,22.79
31035600.00,0.000612,2.75,0.05,0.03,0.58,22.79
31039200.00,0.000604,2.75,0.05,0.03,0.58,22.79
31042800.00,0.000594,2.75,0.05,0.03,0.58,22.79
31046400.00,0.000581,2.75,0.05,0.03,0.58,22.79
31050000.00,0.000586,2.75,0.05,0.03,0.58,22.79
31053600.00,0.000599,2.75,0.05,0.03,0.58,22.79
31057200.00,0.000619,2.75,0.05,0.03,0.58,22.79
31060800.00,0.000625,2.75,0.05,0.03,0.58,22.79
31064400.00,0.000659,2.75,0.06,0.03,0.58,22.79
31068000.00,0.000682,2.75,0.06,0.03,0.58,22.79
31071600.00,0.000703,2.75,0.11,0.03,0.58,22.79
31075200.00,0.000747,2.75,0.11,0.03,0.58,22.79
31078800.00,0.000740,2.75,0.11,0.03,0.58,22.79
31082400.00,0.000747,2.75,0.11,0.03,0.58,22.79
31086000.00,0.000754,2.75,0.06,0.03,0.58,22.79
31089600.00,0.000757,2.75,0.06,0.03,0.58,22.79
31093200.00,0.000744,2.75,0.05,0.03,0.58,22.79
31096800.00,0.000781,2.75,0.05,0.03,0.58,22.79
31100400.00,0.000774,2.75,0.05,0.03,0.58,22.79
31104000.00,0.000750,2.75,0.05,0.03,0.58,22.79
31107600.00,0.000736,2.75,0.05,0.03,0.58,22.79
31111200.00,0.000719,2.75,0.05,0.03,0.58,22.79
31114800.00,0.000697,2.75,0.05,0.03,0.58,22.79
31118400.00,0.000674,2.75,0.05,0.03,0.58,22.79
31122000.00,0.000644,2.75,0.05,0.03,0.58,22.79
31125600.00,0.000625,2.75,0.05,0.03,0.58,22.79
31129200.00,0.000630,2.75,0.05,0.03,0.58,22.79
31132800.00,0.000616,2.75,0.05,0.03,0.58,22.79
31136400.00,0.000606,2.75,0.05,0.03,0.58,22.79
31140000.00,0.000573,2.75,0.05,0.03,0.58,22.79
31143600.00,0.000557,2.75,0.05,0.03,0.58,22.79
31147200.00,0.000551,2.75,0.05,0.03,0.58,22.79
31150800.00,0.000518,2.75,0.06,0.03,0.58,22.79
31154400.00,0.000529,2.75,0.06,0.03,0.58,22.79
31158000.00,0.000521,2.75,0.11,0.03,0.58,22.79
31161600.00,0.000513,2.75,0.11,0.03,0.58,22.79
31165200.00,0.000506,2.75,0.11,0.03,0.58,22.79
31168800.00,0.000515,2.75,0.11,0.03,0.58,22.79
31172400.00,0.000530,2.75,0.06,0.03,0.58,22.79
31176000.00,0.000538,2.75,0.06,0.03,0.58,22.79
31179600.00,0.000567,2.75,0.05,0.03,0.58,22.79
31183200.00,0.000636,2.75,0.05,0.03,0.58,22.79
31186800.00,0.000717,2.75,0.05,0.03,0.58,22.79
31190400.00,0.000774,2.75,0.05,0.03,0.58,22.79
31194000.00,0.000746,2.75,0.05,0.03,0.58,22.79
31197600.00,0.000744,2.75,0.05,0.03,0.58,22.79
31201200.00,0.000716,2.75,0.05,0.03,0.58,22.79
31204800.00,0.000649,2.75,0.05,0.03,0.58,22.79
31208400.00,0.000603,2.75,0.05,0.03,0.58,22.79
31212000.00,0.000583,2.75,0.05,0.03,0.58,22.79
31215600.00,0.000567,2.75,0.05,0.03,0.58,22.79
31219200.00,0.000575,2.75,0.05,0.03,0.58,22.79
31222800.00,0.000591,2.75,0.05,0.03,0.58,22.79
31226400.00,0.000597,2.75,0.05,0.03,0.58,22.79
31230000.00,0.000628,2.75,0.05,0.03,0.58,22.79
31233600.00,0.000637,2.75,0.05,0.03,0.58,22.79
31237200.00,0.000653,2.75,0.06,0.03,0.58,22.79
31240800.00,0.000644,2.75,0.06,0.03,0.58,22.79
31244400.00,0.000666,2.75,0.11,0.03,0.58,22.79
31248000.00,0.000649,2.75,0.11,0.03,0.58,22.79
31251600.00,0.000608,2.75,0.11,0.03,0.58,22.79
31255200.00,0.000590,2.75,0.11,0.03,0.58,22.79
31258800.00,0.000583,2.75,0.06,0.03,0.58,22.79
31262400.00,0.000583,2.75,0.06,0.03,0.58,22.79
31266000.00,0.000553,2.75,0.05,0.03,0.58,22.79
31269600.00,0.000596,2.75,0.05,0.03,0.58,22.79
31273200.00,0.000590,2.75,0.05,0.03,0.58,22.79
31276800.00,0.000469,2.75,0.05,0.03,0.58,22.79
31280400.00,0.000444,2.75,0.05,0.03,0.58,22.79
31284000.00,0.000470,2.75,0.05,0.03,0.58,22.79
31287600.00,0.000467,2.75,0.05,0.03,0.58,22.79
31291200.00,0.000494,2.75,0.05,0.03,0.58,22.79
31294800.00,0.000485,2.75,0.05,0.03,0.58,22.79
31298400.00,0.000484,2.75,0.05,0.03,0.58,22.79
31302000.00,0.000493,2.75,0.05,0.03,0.58,22.79
31305600.00,0.000480,2.75,0.05,0.03,0.58,22.79
31309200.00,0.000522,2.75,0.05,0.03,0.58,22.79
31312800.00,0.000502,2.75,0.05,0.03,0.58,22.79
