Time,heatingGroupFmu.mSteDem,heatingGroupFmu.absChiOn,heatingGroupFmu.pSteTur,heatingGroupFmu.pGasTur,heatingGroupFmu.pGenTot,heatingGroupFmu.mSteBoi,heatingGroupFmu.mSteChp,heatingGroupFmu.mFueChp,heatingGroupFmu.mFueBoi,heatingGroupFmu.qAbsChi,heatingGroupFmu.boilerFWPum.boi.y,heatingGroupFmu.preChp.p,heatingGroupFmu.preBoi.p,heatingGroupFmu.ext,heatingGroupFmu.yChp,heatingGroupFmu.TAmb,heatingGroupFmu.boilerFWPum.port_a.p,heatingGroupFmu.chp.botCycExp.Qboi,heatingGroupFmu.chp.botCycExp.QsteAbs,heatingGroupFmu.chp.botCycExp.Qlos,heatingGroupFmu.chp.botCycExp.exhQ.y,heatingGroupFmu.qFueChp,qUse,qUseSum
5583604.5,14.990521,0,0,7053656.5,7053656.5,8.432928,6.557543,0.6083684,0.43975636,0,0.3247517,897107.06,898173.75,0,0.6113155,275.94904,101325,15388143,0,-5282341.5,20670484,28966853,20670484,20670484.5
5587204.5,15.410099,0,0,6900821.5,6900821.5,8.8519335,6.558107,0.60338473,0.4616282,0,0.34090364,896697.2,897872.56,0,0.59431005,274.2494,101325,15389731,0,-5298548,2.07E+07,28729560.53,20688280,20688279
5590804.5,15.490162,0,0,6703479,6703479,8.9586115,6.531543,0.5908106,0.4671808,0,0.34500414,897085.7,898289.56,0,0.5773149,274.2495,101325,15327416,0,-5231274.5,2.06E+07,28130855.91,20558690,20558690.5
5594404.5,15.620199,0,0,6518638,6518638,9.049679,6.5704994,0.58029217,0.4719232,0,0.34850633,897019.3,898247.75,0,0.5603607,273.75,101325,15418776,0,-5178853,2.06E+07,27630031.38,20597630,20597629
5598004.5,15.779901,0,0,6322245,6322245,9.204217,6.575658,0.56777966,0.4799974,0,0.35446894,896896.6,898167.44,0,0.54347825,273.75,101325,15431019,0,-5109302.5,20540322,27034260.73,20540322,20540321.5
5601604.5,15.6997385,0,0,6127040.5,6127040.5,9.156848,6.542904,0.5551219,0.4775226,0,0.35264137,897130.9,898388.56,0,0.52669793,273.75,101325,15353832,0,-5044666.5,20398498,26431574.15,20398498,20398498.5
5605204.5,15.489788,0,0,5933377.5,5933377.5,9.045644,6.4441705,0.5423406,0.47171557,0,0.34835297,897230.06,898457.44,0,0.51005006,273.75,101325,15121604,0,-4988103,20109708,25823005.33,20109708,20109707
5608804.5,15.319975,0,0,5741613.5,5741613.5,9.093558,6.2264543,0.52353925,0.47421092,0,0.35019574,897011.9,898252.25,0,0.4935648,273.74963,101325,14609919,0,-4930338,19540258,24927797.85,19540258,19540257
5612404.5,15.299601,0,0,5564385.5,5564385.5,9.383427,5.91622,0.49958575,0.48934203,0,0.3613698,896587.2,897907.94,0,0.47727194,273.14926,101325,13881442,0,-4888638.5,1.88E+07,23787275.9,18770080,18770080.5
5616004.5,14.980699,0,0,5388894.5,5388894.5,9.546742,5.434,0.47555026,0.49780518,0,0.36761966,896664.56,898031.7,0,0.46120092,272.54962,101325,12747932,0,-4870619,1.76E+07,22642850.08,17618550,17618551
5619604.5,15.5408745,0,0,5204036.5,5204036.5,10.737736,4.8030605,0.449917,0.5599498,0,0.4135123,895149,896878.5,0,0.44538075,272.55,101325,11267682,0,-4856418,1.61E+07,21422348.04,16124100,16124100
5623204.5,16.24095,0,0,5022452,5022452,12.0039835,4.2368674,0.42573112,0.62598646,0,0.4622791,894577.2,896738.6,0,0.42984006,272.55,101325,9939588,0,-4846677,14786265,20270761.55,14786265,14786265
5626804.5,17.0007,0,0,4853377,4853377,13.183385,3.8171582,0.4035098,0.68750364,0,0.5077084,894161.06,896768.06,0,0.41460693,272.04926,101325,8955820,0,-4841631,1.38E+07,19212715.62,13797450,13797451
5630404.5,17.560926,0,0,4689280,4689280,13.966264,3.594559,0.38226476,0.7283273,0,0.5378558,894292.8,897218.6,0,0.3997089,271.4493,101325,8434679,0,-4803108,13237787,18201154.28,13237787,13237787
5634004.5,18.300539,0,0,4527018.5,4527018.5,14.771568,3.528838,0.37553942,0.7703271,0,0.5688719,893705.25,896978.25,0,0.38517287,270.9493,101325,8280640.5,0,-4770048.5,13050689,17880933.94,13050689,13050689
5637604.5,18.729586,0,0,4370299,4370299,15.264923,3.464577,0.36877254,0.79607666,0,0.58788747,893800.2,897295.44,0,0.37102517,270.34927,101325,8130306,0,-4741782,12872088,17558735.72,12872088,12872088
5641204.5,18.398308,0,0,4216189,4216189,14.994201,3.4042304,0.3618894,0.7819744,0,0.5774732,894835.7,898208.1,0,0.35729134,269.85,101325,7989047.5,0,-4710421.5,12699469,17231001.89,12699469,12699469
5644804.5,17.048782,0,0,4051903.2,4051903.2,13.689797,3.3591788,0.35453048,0.7138965,0,0.52719903,896698.1,899509.3,0,0.3439962,270.35074,101325,7882488.5,0,-4640876.5,12523365,16880614.27,12523365,12523365
5648404.5,16.079222,0,0,3892217.8,3892217.8,12.762696,3.3166611,0.34714434,0.66554815,0,0.49149466,896704.9,899148.2,0,0.33116376,270.95074,101325,7782690,0,-4569832.5,12352523,16528930.6,12352523,12352522.5
5652004.5,15.459536,0,0,3740264.5,3740264.5,12.185119,3.2745087,0.3398427,0.6354304,0,0.46925324,896562.9,898790,0,0.3188173,271.4505,101325,7683786,0,-4505111,12188897,16181270.32,12188897,12188897
5655604.5,15.089547,0,0,3607973.5,3607973.5,11.867416,3.2221963,0.33299816,0.61887324,0,0.45702612,896413.75,898526.3,0,0.306979,270.9505,101325,7561204,0,-4480152,12041356,15855374.39,12041356,12041356
5659204.5,14.729245,0,0,3468709.8,3468709.8,11.546421,3.182883,0.32666638,0.6021436,0,0.4446716,896546.06,898545.9,0,0.2956704,271.4507,101325,7469171.5,0,-4419054,11888225,15553893.02,11888225,11888225.5
5662804.5,14.129421,0,0,3335152.5,3335152.5,10.983189,3.1463077,0.32164475,0.5727563,0,0.42296964,897060.8,898870.25,0,0.2849118,272.0507,101325,7383098,0,-4355610,11738708,15314793.13,11738708,11738708
5666404.5,13.669862,0,0,3215897.5,3215897.5,10.56473,3.1051936,0.31689706,0.5509233,0,0.4068464,897055.25,898729.5,0,0.27472278,272.04926,101325,7286355.5,0,-4316481.5,11602837,15088736.61,11602837,11602837
5670004.5,13.560139,0,0,3116034.8,3116034.8,10.506696,3.053467,0.3125857,0.5479018,0,0.40461504,896672.5,898328.3,0,0.2651217,270.94904,101325,7165019.5,0,-4319400,1.15E+07,14883455.52,11484420,11484419.5
5673604.5,13.670391,0,0,3016899.8,3016899.8,10.660282,3.0100923,0.30819988,0.55591065,0,0.41052943,896366.3,898070.94,0,0.25612587,270.3495,101325,7063244,0,-4306348.5,11369592,14674629.09,11369592,11369592.5
5677204.5,13.98072,0,0,2918261.5,2918261.5,11.003995,2.976678,0.30376983,0.57383025,0,0.42376274,895999,897815.3,0,0.24775162,270.3493,101325,6984731,0,-4273730.5,11258461,14463696.69,11258461,11258461.5
5680804.5,14.549988,0,0,2838463.5,2838463.5,11.617987,2.931927,0.29983234,0.60588646,0,0.44743562,895438.2,897462.9,0,0.24001405,269.24893,101325,6880378.5,0,-4283648.5,11164027,14276217.04,11164027,11164027
5684404.5,14.540227,0,0,2759642,2759642,11.642524,2.8977134,0.29592896,0.60713506,0,0.44835773,896113.3,898146.56,0,0.23292714,268.7501,101325,6799620,0,-4274078.5,11073699,14090361.5,11073699,11073698.5
5688004.5,14.719558,0,0,2672836.8,2672836.8,11.833487,2.8860152,0.29186645,0.6171227,0,0.4557334,895822.56,897923,0,0.22650373,269.85034,101325,6772775.5,0,-4208745.5,10981521,13896929.15,10981521,10981521
5691604.5,14.370012,0,0,2605001.8,2605001.8,11.506365,2.863735,0.28839475,0.6000281,0,0.44310933,896575.75,898561.7,0,0.2207554,269.8506,101325,6719817.5,0,-4186189.5,10906007,13731627.63,10906007,10906007
5695204.5,14.379835,0,0,2540626,2540626,11.529878,2.849951,0.28513753,0.6012746,0,0.44402984,896156.06,898150.1,0,0.21569256,270.35065,101325,6687890.5,0,-4148462.8,10836353,13576538.35,10836353,10836353.3
5698804.5,14.249582,0,0,2483728.5,2483728.5,11.409383,2.8402324,0.28223234,0.5949941,0,0.43939185,896371.2,898323.8,0,0.21132435,270.95056,101325,6665151.5,0,-4110158.8,1.08E+07,13438210.64,10775310,10775310.3
5702404.5,13.920405,0,0,2465634.8,2465634.8,11.129383,2.7910607,0.28049308,0.5803591,0,0.42858416,896690.8,898548.75,0,0.20765866,268.1485,101325,6549047,0,-4196060.5,10745108,13355397.51,10745108,10745107.5
5706004.5,14.240571,0,0,2435794.2,2435794.2,11.468921,2.7715883,0.2786689,0.59808254,0,0.44167256,895822.3,897795.4,0,0.20470214,267.54974,101325,6503724,0,-4206169,10709893,13268541,10709893,10709893
5709604.5,14.690482,0,0,2403899,2403899,11.9196825,2.7707217,0.27703896,0.62159586,0,0.45903674,895484.3,897615.5,0,0.20246011,268.14975,101325,6501827,0,-4175342.8,1.07E+07,13190933.04,10677170,10677169.8
5713204.5,15.070305,0,0,2419461.5,2419461.5,12.358729,2.7115314,0.27681664,0.6445026,0,0.4759529,895363.5,897654.56,0,0.20093663,264.2502,101325,6363113.5,0,-4314580,10677693,13180347.5,10677693,10677693.5
5716804.5,15.310801,0,0,2395190.8,2395190.8,12.578269,2.7324817,0.2759187,0.65591955,0,0.48438415,895445.8,897819,0,0.20013446,265.9502,101325,6411745,0,-4247031.5,10658777,13137592.98,10658777,10658776.5
5720404.5,15.94019,0,0,2394248.2,2394248.2,13.208214,2.7318914,0.27586448,0.6888088,0,0.5086722,894688.9,897305.75,0,0.20005503,265.94928,101325,6410996.5,0,-4246745.5,10657742,13135011.35,10657742,10657742
5724004.5,16.08878,0,0,2407121.2,2407121.2,13.362971,2.7258031,0.2764282,0.69691056,0,0.5146552,895171.7,897850.2,0,0.20069851,265.34924,101325,6397352.5,0,-4271863.5,10669216,13161852.31,10669216,10669216
5727604.5,15.129287,0,0,2427803.5,2427803.5,12.404992,2.7244773,0.27746198,0.6468948,0,0.47771952,896942.7,899250.94,0,0.20206372,264.8528,101325,6393400.5,0,-4296187.5,10689588,13211074.72,10689588,10689588
5731204.5,14.569223,0,0,2433560,2433560,11.806709,2.7626095,0.27840546,0.6157102,0,0.45469028,896754.1,898845.06,0,0.2041482,267.0528,101325,6483196,0,-4222231.5,10705427,13255997.57,10705427,10705427.5
5734804.5,13.958636,0,0,2447384.2,2447384.2,11.156843,2.8019476,0.27978262,0.5818376,0,0.429676,897089.3,898956.5,0,0.20694819,269.2528,101325,6575849,0,-4153314.5,10729163,13321569.67,10729163,10729163.5
5738404.5,12.888865,0,0,2473528.2,2473528.2,10.052203,2.8368185,0.28167722,0.5242076,0,0.38711736,898065,899580.7,0,0.2104586,270.95334,101325,6657328.5,0,-4106682,1.08E+07,13411779.15,10764010,10764010.5
5742004.5,11.999208,0,1724834.2,2497245.5,4222079.5,9.306437,2.6928923,0.28368446,0.47557497,0,0.35120308,897915.25,899214.4,1,0.21467312,273.75348,101325,5047959,0,-4026118.8,10798912,13507351.88,10798912,10798912
5745604.5,11.379528,0,1802261.9,2528912.2,4331174,9.212892,2.1667337,0.28603074,0.48043165,0,0.3547896,897821.1,899094.3,1,0.2195841,276.4534,101325,5084542.5,0,-3954287.2,10841092,13619067.65,10841092,10841091.6
5749204.5,11.010064,0,1870680,2571155.8,4441835.5,8.827242,2.182896,0.28875625,0.46031147,0,0.33993128,897667.94,898836.75,1,0.2251827,278.75253,101325,5122282.5,0,-3900217.5,1.09E+07,13748840.09,10893180,10893180
5752804.5,11.059975,0,1912770.2,2631902.8,4544673,8.860262,2.1996932,0.29205814,0.46205464,0,0.34121856,897174,898351.56,1,0.23145875,279.8504,101325,5162095.5,0,-3888229,10963095,13906056.28,10963095,10963094.7
5756404.5,11.03991,0,1932496.9,2710843.8,4643340.5,8.821334,2.218579,0.29591262,0.46002388,0,0.33971888,897270.3,898437.56,1,0.23840097,279.85025,101325,5206409.5,0,-3913770.5,11052677,14089583.49,11052677,11052676.9
5760004.5,10.971049,0,1965194,2791938.5,4757132.5,8.731583,2.2394617,0.2998355,0.45530114,0,0.33623123,897359.94,898503.5,1,0.24599676,280.3497,101325,5254649,0,-3925645.2,11145488,14276367.5,11145488,11145488.2
5763604.5,11.791191,0,1964495.4,2897425.8,4861921,9.52889,2.2621768,0.30444124,0.49691114,0,0.36695942,896052.5,897414.5,1,0.2542324,279.2491,101325,5308468.5,0,-3991492.2,11264456,14495665.2,11264456,11264456.1
5767204.5,12.719706,0,0,3004061,3004061,9.59016,3.1294339,0.30902708,0.50016296,0,0.36936083,895909.9,897289.44,0,0.26309302,278.7488,101325,7344677.5,0,-4040634.8,11385312,14714015.39,11385312,11385312.3
5770804.5,12.490666,0,0,3126241.5,3126241.5,9.334578,3.1561077,0.3139867,0.48675346,0,0.35945818,897336.8,898643.8,0,0.2725626,277.54816,101325,7405855.5,0,-4115909.8,11521765,14950162.73,11521765,11521765.3
5774404.5,13.009923,0,0,3261065.2,3261065.2,9.830085,3.1797745,0.31920964,0.51265085,0,0.3785829,896291,897740.5,0,0.282624,275.94812,101325,7462390.5,0,-4208313,11670704,15198847.8,11670704,11670703.5
5778004.5,12.950565,0,0,3397621,3397621,9.739088,3.211476,0.3243478,0.507859,0,0.3750442,897005.25,898428,0,0.29325908,274.84903,101325,7536024.5,0,-4286881.5,11822906,15443496.15,11822906,11822906
5781604.5,13.390321,0,0,3527259.5,3527259.5,10.134169,3.2560713,0.32995513,0.5284903,0,0.39028,896282.1,897822.6,0,0.3044486,274.84903,101325,7641171,0,-4328242,11969413,15710483.56,11969413,11969413
5785204.5,13.639769,0,0,3678024.2,3678024.2,10.349791,3.289903,0.33736855,0.53974783,0,0.39859352,896418.1,898024.94,0,0.31617233,273.749,101325,7720842,0,-4410136,12130978,16063466.14,12130978,12130978
5788804.5,13.460244,0,0,3828829.8,3828829.8,10.128952,3.331317,0.34466615,0.5281962,0,0.39006284,897006.06,898545,0,0.32840905,273.14948,101325,7817410,0,-4476620.5,12294031,16410934.07,12294031,12294030.5
5792404.5,13.650476,0,0,3977217.2,3977217.2,10.269423,3.3810217,0.35175306,0.53552765,0,0.39547697,896528.7,898110.6,0,0.34113666,273.1495,101325,7934140.5,0,-4522904.5,12457045,16748370.2,12457045,12457045
5796004.5,14.020682,0,0,4147791.8,4147791.8,10.600747,3.419881,0.35933846,0.55280805,0,0.40823826,896194.06,897879.75,0,0.3543322,272.05,101325,8025368.5,0,-4613088,12638457,17109541.43,12638457,12638456.5
5799604.5,14.550825,0,0,4307455.5,4307455.5,11.077128,3.4736042,0.3664248,0.5776511,0,0.42658436,895821.8,897662.3,0,0.36797178,272.05,101325,8151450.5,0,-4663114.5,12814565,17446950.43,12814565,12814565
5803204.5,15.190774,0,0,4472029,4472029,11.661007,3.5296617,0.3734658,0.60810566,0,0.44907445,895452.1,897491.8,0,0.38203073,272.05,101325,8283104,0,-4714528,12997632,17782200.6,12997632,12997632
5806804.5,15.79111,0,0,4651437,4651437,12.209913,3.5810642,0.38074085,0.63671803,0,0.47020414,895255.9,897492.06,0,0.39648366,271.44965,101325,8403484,0,-4791330,13194815,18128594.83,13194815,13194814
5810404.5,16.65018,0,0,4825306,4825306,12.905052,3.745019,0.39920422,0.6730169,0,0.49701017,894909.6,897407.75,0,0.41130444,271.4499,101325,8790307,0,-4856275,13646582,19007709.73,13646582,13646582
5814004.5,16.790077,0,0,5012312.5,5012312.5,12.614448,4.1756177,0.42344978,0.65783143,0,0.485796,896132.56,898519.44,0,0.42646632,270.9513,101325,9801407,0,-4899805.5,14701213,20162137.82,14701213,14701212.5
5817604.5,16.84969,0,0,5141022.5,5141022.5,12.277556,4.5721273,0.4412755,0.64027876,0,0.47283366,896179.6,898440.7,0,0.44194183,273.75296,101325,10731326,0,-4819576,15550902,21010891.66,15550902,15550902
5821204.5,16.610155,0,0,5281135.5,5281135.5,11.7754,4.8348007,0.4573288,0.61405694,0,0.4534694,896589.4,898669.25,0,0.45770302,275.9524,101325,1.13E+07,0,-4784725,16131105,21775253.48,16131105,16131105
5824804.5,16.72965,0,0,5433422,5433422,11.745518,4.98408,0.47271675,0.61253023,0,0.4523419,896076.5,898145.9,0,0.4737214,277.55176,101325,11696781,0,-4787498,16484279,22507935.33,16484279,16484279
5828404.5,16.46022,0,0,5594516.5,5594516.5,11.396739,5.0635223,0.4877183,0.59430367,0,0.43888193,896589.6,898537.94,0,0.4899681,278.75165,101325,11882121,0,-4812872.5,16694993,23222219.14,16694993,16694993.5
5832004.5,16.630077,0,0,5747531.5,5747531.5,11.573409,5.056626,0.49686247,0.6035623,0,0.44571927,896212,898221.2,0,0.50641364,280.35,101325,11867736,0,-4819130.5,16686867,23657609.65,16686867,16686866.5
5835604.5,16.690208,0,0,5936099.5,5936099.5,11.367051,5.323101,0.5136744,0.5927741,0,0.4377524,896511.75,898449.9,0,0.5230283,280.35,101325,12492922,0,-4861576,17354498,24458092.88,17354498,17354498
5839204.5,16.850687,0,0,6126247,6126247,11.23087,5.619786,0.530661,0.58565944,0,0.4324984,896470.3,898362.25,0,0.5397821,280.35,101325,13188947,0,-4902312,18091258,25266892.85,18091258,18091259
5842804.5,17.379845,0,0,6317629.5,6317629.5,11.464809,5.914973,0.5477925,0.5979028,0,0.44153982,895926.7,897898.3,0,0.5566448,280.35,101325,13882335,0,-4945353.5,18827688,26082592.1,18827688,18827688.5
5846404.5,17.26048,0,0,6509901,6509901,11.084622,6.1758814,0.5650385,0.5780266,0,0.42686164,896775.5,898618.5,0,0.5735858,280.35,101325,14493485,0,-4994126,19487612,26903743.14,19487612,19487611
5850004.5,17.63039,0,0,6730667,6730667,11.233471,6.396815,0.58564705,0.5858112,0,0.43261042,896086,897978.9,0,0.59057456,279.24792,101325,15012041,0,-5093418,2.01E+07,27884998.64,20105460,20105459
5853604.5,17.930325,0,0,6997525,6997525,11.392708,6.5375814,0.60540277,0.59411114,0,0.43873978,895973.2,897920.06,0,0.60758036,276.44858,101325,15341693,0,-5254218,20595912,28825647.49,20595912,20595911
5857204.5,18.179949,0,0,7193160.5,7193160.5,11.60817,6.5717297,0.61300683,0.60536325,0,0.44704926,895879.5,897900.75,0,0.6245725,276.45093,101325,15421875,0,-5295504,2.07E+07,29187707.2,20717380,20717379
5860804.5,18.139557,0,0,7358065,7358065,11.561388,6.5782037,0.6175859,0.6029284,0,0.44525117,896247,898252,0,0.6415202,277.55,101325,15437248,0,-5295226.5,20732474,29405735.04,20732474,20732474.5
5864404.5,17.800312,0,0,7565735,7565735,11.177093,6.6233125,0.62597996,0.582846,0,0.4304207,896765.44,898639.4,0,0.65839285,277.04974,101325,15542398,0,-5355439,20897836,29805409.82,20897836,20897837
5868004.5,18.039452,0,0,7758443,7758443,11.383979,6.6554456,0.63286346,0.5936919,0,0.4384302,896031.25,897975.1,0,0.67515993,277.04855,101325,1.56E+07,0,-5396497.5,21015416,30133160.78,21015416,21015417.5
5871604.5,17.619516,0,0,7982238.5,7982238.5,10.90329,6.7163157,0.6422651,0.5685925,0,0.41989473,896997.8,898781,0,0.6917912,275.94858,101325,15761286,0,-5478642.5,21239928,30580810.47,21239928,21239928.5
5875204.5,17.250353,0,0,8205683.5,8205683.5,10.477736,6.772659,0.6513095,0.5463731,0,0.40348616,897097.06,898743.8,0,0.7082565,274.84857,101325,15892958,0,-5555074,21448032,31011450.53,21448032,21448032
5878804.5,17.520327,0,0,8412826,8412826,10.710265,6.8100266,0.6587442,0.5585266,0,0.41246128,896248.25,897968.94,0,0.72452617,274.24933,101325,15980971,0,-5606660.5,21587632,31365446.34,21587632,21587631.5
5882404.5,17.77034,0,0,8615033,8615033,10.925433,6.8448696,0.6656788,0.56974626,0,0.42074677,896186.7,897977.1,0,0.7405707,273.7492,101325,16062716,0,-5653736,21716452,31695630.38,21716452,21716452
5886004.5,18.03034,0,0,8818214,8818214,11.148234,6.882071,0.6726098,0.581365,0,0.42932698,896084,897948.25,0,0.75636125,273.1492,101325,16150005,0,-5703686.5,21853692,32025643.02,21853692,21853691.5
5889604.5,18.290785,0,0,9018905,9018905,11.371602,6.919135,0.67929107,0.5929979,0,0.43791768,895990.06,897929.75,0,0.7718691,272.54922,101325,16236674,0,-5752729,21989402,32343765.01,21989402,21989403
5893204.5,18.890694,0,0,9213370,9213370,11.937627,6.9529905,0.6854817,0.6225317,0,0.45972785,895348.75,897486.3,0,0.78706634,272.04947,101325,16316322,0,-5797197.5,22113518,32638525.66,22113518,22113519.5
5896804.5,19.41979,0,0,9387287,9387287,12.44804,6.971687,0.6901606,0.6491785,0,0.479406,895173.5,897497.8,0,0.8019255,272.05014,101325,1.64E+07,0,-5821780.5,2.22E+07,32861306.81,22182390,22182390.5
5900404.5,19.259855,0,0,9539380,9539380,12.293174,6.9667315,0.6930225,0.64107066,0,0.4734185,896009.1,898275.94,0,0.8164196,272.55136,101325,1.63E+07,0,-5821499.5,2.22E+07,32997573.32,22169840,22169839.5
5904004.5,19.149357,0,0,9622112,9622112,12.239579,6.9098353,0.6914308,0.6382993,0,0.4713719,895954.7,898201.75,0,0.83052254,274.85178,101325,16215179,0,-5758463.5,21973642,32921786.11,21973642,21973642.5
5907604.5,18.659239,0,0,9740796,9740796,11.775558,6.883772,0.6925601,0.61408585,0,0.4534907,896606,898685.94,0,0.84420884,275.95172,101325,16153838,0,-5738258.5,21892096,32975556.6,21892096,21892096.5
5911204.5,18.078949,0,0,9834701,9834701,11.235742,6.84331,0.69236434,0.58594316,0,0.43270788,896936,898829.6,0,0.8574537,277.55173,101325,16059079,0,-5701223.5,21760304,32966235.68,21760304,21760302.5
5914804.5,17.27971,0,0,9981289,9981289,10.433155,6.8466578,0.6957477,0.544049,0,0.40176985,897530.6,899163.4,0,0.87023324,277.55142,101325,16066323,0,-5718475,21784798,33127330.99,21784798,21784798
5918404.5,17.059526,0,0,10035115,10035115,10.270572,6.7889915,0.6936361,0.5356097,0,0.39553759,896925.75,898508,0,0.8825243,279.85077,101325,15931675,0,-5658026.5,21589702,33026789.27,21589702,21589701.5
5922004.5,16.699474,0,0,10149865,10149865,9.918803,6.7807174,0.69553125,0.51725644,0,0.38198406,897233,898708.75,0,0.8943047,280.35077,101325,15912161,0,-5657603,21569764,33117024.94,21569764,21569764
5925604.5,16.299591,0,0,10254224,10254224,9.528824,6.7708306,0.6979345,0.49691498,0,0.36696228,897440.56,898802.5,0,0.9055532,280.95,101325,15888972,0,-5652764.5,21541736,33231453.28,21541736,21541736.5
5929204.5,15.990145,0,0,10375345,10375345,9.209125,6.781069,0.7023622,0.48022574,0,0.35463756,897460.1,898732.25,0,0.9162494,280.95,101325,15912713,0,-5665959.5,21578672,33442273.79,21578672,21578672.5
5932804.5,16.100382,0,0,10489992,10489992,9.304766,6.795553,0.70650935,0.48522165,0,0.35832697,896946.9,898245.56,0,0.92637396,280.95,101325,15946823,0,-5677870,21624694,33639736.19,21624694,21624693
5936404.5,16.39095,0,0,10622148,10622148,9.562815,6.828059,0.71177334,0.498669,0,0.36825758,896682.56,898054.25,0,0.9359086,280.34824,101325,16023062,0,-5708338.5,2.17E+07,33890375.81,21731400,21731400.5
5940005,17.110395,0,0,10857441,10857441,10.185465,6.924837,0.72304195,0.5311721,0,0.39226052,895987.94,897544.06,0,0.9448361,277.0467,101325,16250818,0,-5827151,22077968,34426919.41,22077968,22077969
5943605,17.410105,0,0,11022336,11022336,10.431008,6.9790573,0.73032945,0.5439709,0,0.40171215,896312.2,897944.3,0,0.9531403,275.3496,101325,16377711,0,-5892827,22270538,34773906.43,22270538,22270538
5947205,17.489828,0,0,11065574,11065574,10.519563,6.9702497,0.7308321,0.54859394,0,0.4051262,896513.9,898173.8,0,0.9608062,276.45013,101325,16357104,0,-5864010.5,22221114,34797839.61,22221114,22221114.5
