Time,electricalGroup.Ppv,electricalGroup.Ir,electricalGroup.Pdem,electricalGroup.Ppla,electricalGroup.Pgen,electricalGroup.Soc,electricalGroup.Pbat,electricalGroup.Pgri.real,electricalGroup.batCon1.chaCyc.active,electricalGroup.batCon1.staBy.active,electricalGroup.batCon1.disCyc.active
25088400,84953.02,43.70,-12940675.00,-504530.16,15720844.00,0.12,2363948.50,3356.81,1.00,0.00,0.00
25092000,186529.42,95.95,-13269693.00,-488986.72,15833783.00,0.12,2261892.20,259.81,1.00,0.00,0.00
25095600,654633.10,336.75,-13461243.00,-492198.20,15911614.00,0.12,2605509.50,-7295.90,1.00,0.00,0.00
25099200,889548.60,457.59,-13977369.00,-495994.30,15936413.00,0.13,2360399.80,7801.43,1.00,0.00,0.00
25102800,1043285.30,536.67,-14471140.00,-492127.22,15972864.00,0.13,2050366.00,-2515.96,1.00,0.00,0.00
25106400,960687.40,494.18,-14548064.00,-474233.72,16006124.00,0.13,1950013.60,5499.58,1.00,0.00,0.00
25110000,560944.94,288.55,-14837367.00,-474233.72,16059099.00,0.13,1313049.20,4606.01,1.00,0.00,0.00
25113600,152874.89,78.64,-14596426.00,-474743.20,16149216.00,0.14,1230978.20,56.80,1.00,0.00,0.00
25117200,14962.79,7.70,-14236355.00,-456835.47,16256879.00,0.14,1574899.90,-3751.84,1.00,0.00,0.00
25120800,0.00,0.00,-14201612.00,-442301.70,16428579.00,0.14,1782769.50,-1896.26,1.00,0.00,0.00
25124400,0.00,0.00,-13621521.00,-450783.22,16539801.00,0.14,2461637.20,-5859.55,1.00,0.00,0.00
25128000,0.00,0.00,-13185708.00,-433556.78,16589421.00,0.15,2965842.50,-4313.45,1.00,0.00,0.00
25131600,0.00,0.00,-12657708.00,-428586.12,16633761.00,0.15,3542513.20,-4954.06,1.00,0.00,0.00
25135200,0.00,0.00,-11594284.00,-412744.06,16689642.00,0.16,4672873.50,-9741.00,1.00,0.00,0.00
25138800,0.00,0.00,-11217655.00,-398130.72,16714831.00,0.16,5095471.50,-3573.50,1.00,0.00,0.00
25142400,0.00,0.00,-10465260.00,-394382.10,16726528.00,0.17,5860297.00,-6589.05,1.00,0.00,0.00
25146000,0.00,0.00,-10233470.00,-378196.30,16708015.00,0.18,6094379.50,-1969.08,1.00,0.00,0.00
25149600,0.00,0.00,-10152722.00,-370161.38,16705772.00,0.19,6182146.50,-742.62,1.00,0.00,0.00
25153200,0.00,0.00,-10372886.00,-343295.60,16643774.00,0.20,5929783.00,2190.77,1.00,0.00,0.00
25156800,0.00,0.00,-10824359.00,-291152.80,16623811.00,0.20,5511897.00,3598.06,1.00,0.00,0.00
25160400,0.00,0.00,-11170876.00,-292999.88,16591027.00,0.21,5130421.50,3270.73,1.00,0.00,0.00
25164000,51346.41,26.41,-11588552.00,-376624.06,16527942.00,0.22,4617031.50,2918.67,1.00,0.00,0.00
25167600,522350.84,268.70,-11859316.00,-390450.80,16384936.00,0.22,4654730.00,-2790.31,1.00,0.00,0.00
25171200,1069921.50,550.37,-12462454.00,-425680.72,16150124.00,0.23,4336708.00,4797.40,1.00,0.00,0.00
25174800,1371676.50,705.59,-13155693.00,-449712.16,15878929.00,0.23,3651121.20,5921.01,1.00,0.00,0.00
25178400,1602918.10,824.55,-13791440.00,-462721.38,15621921.00,0.24,2977057.20,6379.53,1.00,0.00,0.00
25182000,1668251.00,858.15,-13707125.00,-493644.06,15335913.00,0.24,2805693.20,2298.18,1.00,0.00,0.00
25185600,1595946.10,820.96,-14079850.00,-500810.90,15125227.00,0.25,2146729.80,6217.40,1.00,0.00,0.00
25189200,1373179.20,706.37,-14154259.00,-500814.56,14943553.00,0.25,1666595.50,4936.89,1.00,0.00,0.00
25192800,1015988.75,522.63,-13921944.00,-492602.90,14790402.00,0.25,1394759.90,2915.64,1.00,0.00,0.00
25196400,581797.60,299.28,-14211343.00,-495741.66,14665450.00,0.25,547523.10,7360.21,1.00,0.00,0.00
25200000,133550.73,68.70,-13767956.00,-482588.94,14511884.00,0.25,395382.28,492.57,1.00,0.00,0.00
25203600,9122.89,4.69,-13385842.00,-478591.70,14494693.00,0.25,636450.70,-2931.88,1.00,0.00,0.00
25207200,0.00,0.00,-13353893.00,-488080.06,14616341.00,0.25,773131.06,-1236.63,1.00,0.00,0.00
25210800,0.00,0.00,-12898372.00,-485022.20,14619117.00,0.26,1231764.20,-3959.01,1.00,0.00,0.00
25214400,0.00,0.00,-12439614.00,-448837.30,14519375.00,0.26,1627532.10,-3391.32,1.00,0.00,0.00
25218000,0.00,0.00,-12148667.00,-435687.70,14381491.00,0.26,1795709.80,-1426.31,1.00,0.00,0.00
25221600,0.00,0.00,-11193256.00,-427576.22,14264151.00,0.26,2636057.80,-7261.32,1.00,0.00,0.00
25225200,0.00,0.00,-10806989.00,-429863.72,14165250.00,0.27,2925950.50,-2446.33,1.00,0.00,0.00
25228800,0.00,0.00,-10372691.00,-424171.62,13979009.00,0.27,3179968.50,-2177.49,1.00,0.00,0.00
25232400,0.00,0.00,-10070296.00,-431406.40,13808737.00,0.28,3305962.50,-1071.70,1.00,0.00,0.00
25236000,0.00,0.00,-10190678.00,-403271.47,13637777.00,0.28,3046086.20,2258.64,1.00,0.00,0.00
25239600,0.00,0.00,-10350516.00,-368645.60,13462198.00,0.28,2745617.20,2581.17,1.00,0.00,0.00
25243200,0.00,0.00,-10775801.00,-350976.28,13145620.00,0.29,2025057.40,6214.49,1.00,0.00,0.00
25246800,0.00,0.00,-11063155.00,-345675.25,12984619.00,0.29,1579590.80,3801.96,1.00,0.00,0.00
25250400,55114.54,28.35,-11211613.00,-569632.06,12748676.00,0.29,1025726.25,3180.92,1.00,0.00,0.00
25254000,505456.62,260.01,-11580399.00,-656370.30,12445850.00,0.29,716152.10,1614.69,1.00,0.00,0.00
25257600,848395.10,436.42,-12217110.00,-595999.50,12036574.00,0.29,80353.90,8494.19,1.00,0.00,0.00
25261200,1135639.40,584.18,-12708256.00,-507477.62,11628024.00,0.29,-450222.30,1848.34,0.00,0.00,1.00
25264800,1508302.10,775.88,-13068536.00,-498902.22,11247575.00,0.29,-805451.90,6109.10,0.00,0.00,1.00
25268400,1295729.50,666.53,-13092495.00,-504448.28,10896750.00,0.29,-1396226.40,8237.48,0.00,0.00,1.00
25272000,1067685.90,549.22,-13272053.00,-496997.40,10639907.00,0.29,-2055856.40,5601.44,0.00,0.00,1.00
25275600,788330.70,405.52,-13451834.00,-510740.53,10384226.00,0.28,-2783643.50,6374.70,0.00,0.00,1.00
25279200,558324.06,287.20,-13520463.00,-510739.34,10154816.00,0.27,-3314278.80,3783.88,0.00,0.00,1.00
25282800,438690.66,225.66,-13816271.00,-500376.20,9988688.00,0.27,-3884399.80,4868.57,0.00,0.00,1.00
25286400,158202.20,81.38,-13695805.00,-494684.60,9820797.00,0.26,-4208601.00,2888.87,0.00,0.00,1.00
25290000,25947.94,13.35,-13510805.00,-489914.03,9719084.00,0.25,-4255703.00,-16.39,0.00,0.00,1.00
25293600,0.00,0.00,-13305150.00,-459368.66,9174333.00,0.24,-4587537.50,2647.75,0.00,0.00,1.00
25297200,0.00,0.00,-12903669.00,-445825.75,8787644.00,0.23,-4562094.00,-243.14,0.00,0.00,1.00
25300800,0.00,0.00,-12367972.00,-434413.60,8167834.50,0.22,-4633927.00,623.86,0.00,0.00,1.00
25304400,0.00,0.00,-12116601.00,-424955.28,7762941.50,0.21,-4777378.50,1236.25,0.00,0.00,1.00
25308000,0.00,0.00,-11267072.00,-428335.66,7445030.00,0.20,-4254911.00,-4532.94,0.00,0.00,1.00
25311600,0.00,0.00,-10844262.00,-448904.66,7157963.00,0.20,-4136192.00,-988.34,0.00,0.00,1.00
25315200,0.00,0.00,-10303721.00,-447294.22,6915081.50,0.19,-3838501.80,-2568.11,0.00,0.00,1.00
25318800,0.00,0.00,-10037528.00,-456743.03,6700384.00,0.18,-3794247.50,-360.82,0.00,0.00,1.00
25322400,0.00,0.00,-10060685.00,-456153.78,6491460.50,0.17,-4023392.00,1986.49,0.00,0.00,1.00
25326000,0.00,0.00,-10131532.00,-459632.84,6295715.50,0.16,-4293131.50,2317.55,0.00,0.00,1.00
25329600,0.00,0.00,-10470066.00,-462787.72,6093449.50,0.15,-4834736.00,4667.82,0.00,0.00,1.00
25333200,0.00,0.00,-10907621.00,-446825.88,5910907.50,0.14,-5438355.00,5184.25,0.00,0.00,1.00
25336800,31008.10,15.95,-11214661.00,-450750.30,5735718.00,0.13,-5895717.50,2967.97,0.00,0.00,1.00
25340400,429889.03,221.14,-11656751.00,-452595.60,5574501.00,0.12,-6105875.00,-918.69,0.00,0.00,1.00
25344000,989057.50,508.77,-12368709.00,-457879.66,5459253.00,0.11,-6374710.50,3567.58,0.00,0.00,1.00
25347600,1321265.60,679.66,-13064492.00,-456948.97,5330522.00,0.09,-6864946.50,4707.41,0.00,0.00,1.00
25351200,1542613.90,793.53,-13391500.00,-455106.70,5207014.00,0.08,-7094489.50,2489.30,0.00,0.00,1.00
25354800,1587276.20,816.50,-13585627.00,-459331.50,5082092.50,0.06,-7371876.50,3713.22,0.00,0.00,1.00
25358400,1373867.40,706.72,-13821376.00,-454735.47,4970498.00,0.05,-0.03,7931746.00,0.00,1.00,0.00
25362000,922846.50,474.72,-13690616.00,-461321.80,4860590.00,0.05,0.00,8368501.50,0.00,1.00,0.00
25365600,598228.50,307.73,-13631148.00,-455269.56,4763746.50,0.05,0.00,8724443.00,0.00,1.00,0.00
25369200,342716.78,176.29,-13699819.00,-462939.97,4671506.50,0.05,0.00,9148536.00,0.00,1.00,0.00
25372800,129868.90,66.80,-13728623.00,-450184.38,4579883.00,0.05,0.00,9469056.00,0.00,1.00,0.00
25376400,17658.31,9.08,-13452963.00,-462886.38,4484798.00,0.05,0.00,9413393.00,0.00,1.00,0.00
25380000,0.00,0.00,-13308132.00,-471284.16,4399726.00,0.05,0.00,9379691.00,0.00,1.00,0.00
25383600,0.00,0.00,-12877545.00,-468585.30,4322490.50,0.05,0.00,9023640.00,0.00,1.00,0.00
25387200,0.00,0.00,-12315600.00,-461961.40,4249052.00,0.05,0.00,8528509.00,0.00,1.00,0.00
25390800,0.00,0.00,-12042300.00,-463842.60,4199351.50,0.05,0.00,8306791.00,0.00,1.00,0.00
25394400,0.00,0.00,-11106342.00,-459351.84,4162931.80,0.05,0.00,7402762.50,0.00,1.00,0.00
25398000,0.00,0.00,-10896332.00,-442991.50,4137636.80,0.05,0.00,7201686.00,0.00,1.00,0.00
25401600,0.00,0.00,-10395296.00,-453494.60,4121010.20,0.05,0.00,6727780.00,0.00,1.00,0.00
25405200,0.00,0.00,-10089461.00,-442155.75,4101113.50,0.05,0.00,6430503.50,0.00,1.00,0.00
25408800,0.00,0.00,-10019075.00,-448646.44,4119186.20,0.05,0.00,6348535.00,0.00,1.00,0.00
25412400,0.00,0.00,-10079545.00,-450783.20,4126111.80,0.05,0.00,6404216.50,0.00,1.00,0.00
25416000,0.00,0.00,-10436867.00,-438379.88,4165943.00,0.05,0.00,6709303.50,0.00,1.00,0.00
25419600,0.00,0.00,-10841959.00,-439389.72,4221884.00,0.05,0.00,7059464.50,0.00,1.00,0.00
25423200,16588.28,8.53,-11241134.00,-442481.40,4273554.00,0.05,0.00,7393473.00,0.00,1.00,0.00
25426800,346527.12,178.25,-11540348.00,-454919.20,4341488.00,0.05,0.00,7307252.50,0.00,1.00,0.00
25430400,929293.25,478.03,-11968794.00,-458593.34,4461022.00,0.05,0.00,7037072.00,0.00,1.00,0.00
25434000,1306038.60,671.83,-12508231.00,-474604.40,4575921.50,0.05,0.00,7100875.50,0.00,1.00,0.00
25437600,1562688.40,803.85,-13186992.00,-484372.66,4672730.50,0.05,0.00,7435945.50,0.00,1.00,0.00
25441200,1621208.40,833.95,-13531466.00,-510134.80,4767632.00,0.05,0.00,7652761.00,0.00,1.00,0.00
25444800,1522462.50,783.16,-13956776.00,-509485.00,4880884.00,0.05,0.00,8062914.50,0.00,1.00,0.00
25448400,1209404.60,622.12,-14034632.00,-509820.84,4992907.50,0.05,0.00,8342141.00,0.00,1.00,0.00
25452000,884739.90,455.11,-14149267.00,-526961.80,5118698.50,0.05,0.00,8672790.00,0.00,1.00,0.00
25455600,541824.44,278.72,-14242843.00,-516058.90,5249577.50,0.05,0.00,8967500.00,0.00,1.00,0.00
25459200,112920.97,58.09,-14178142.00,-502219.00,5386894.00,0.05,0.00,9180546.00,0.00,1.00,0.00
25462800,11955.98,6.15,-13516425.00,-511601.94,5533201.00,0.05,0.00,8482870.00,0.00,1.00,0.00
25466400,0.00,0.00,-13162679.00,-497622.60,5670348.00,0.05,0.00,7989953.00,0.00,1.00,0.00
25470000,0.00,0.00,-12684981.00,-504882.70,5829897.50,0.05,0.00,7359966.50,0.00,1.00,0.00
25473600,0.00,0.00,-11787507.00,-485008.12,5999438.50,0.05,0.00,6273077.00,0.00,1.00,0.00
25477200,0.00,0.00,-11334098.00,-476210.62,6178441.50,0.05,0.00,5631867.50,0.00,1.00,0.00
25480800,0.00,0.00,-10843904.00,-471518.60,6360355.00,0.05,0.00,4955068.00,0.00,1.00,0.00
25484400,0.00,0.00,-10567232.00,-461049.47,6546477.50,0.05,0.00,4481804.00,0.00,1.00,0.00
25488000,0.00,0.00,-10235877.00,-462175.06,6748989.00,0.05,0.00,3949063.00,0.00,1.00,0.00
25491600,0.00,0.00,-10029546.00,-447946.06,6954624.00,0.05,0.00,3522868.20,0.00,1.00,0.00
25495200,0.00,0.00,-10030874.00,-448128.50,7214819.00,0.05,0.00,3264184.00,0.00,1.00,0.00
25498800,0.00,0.00,-10067345.00,-445297.20,7561749.00,0.05,0.00,2950893.50,0.00,1.00,0.00
25502400,0.00,0.00,-10047197.00,-448858.10,8109507.00,0.05,0.00,2386548.20,0.00,1.00,0.00
25506000,0.00,0.00,-10435661.00,-445320.84,8620066.00,0.05,0.00,2260916.00,0.00,1.00,0.00
25509600,28469.48,14.64,-10672185.00,-452206.20,8932859.00,0.05,0.00,2163062.50,0.00,1.00,0.00
25513200,414565.53,213.25,-10508347.00,-615696.56,9171171.00,0.05,0.00,1538306.90,0.00,1.00,0.00
25516800,977112.56,502.63,-10446276.00,-656336.56,9316566.00,0.05,0.00,808934.40,0.00,1.00,0.00
25520400,1317218.80,677.58,-10751313.00,-545542.60,9985307.00,0.05,1293.16,-4377.13,1.00,0.00,0.00
25524000,1525816.00,784.88,-10883967.00,-546981.70,10213075.00,0.05,305923.16,-2019.60,1.00,0.00,0.00
25527600,1577090.00,811.26,-11555009.00,-555186.94,10334762.00,0.05,-193288.64,5054.95,0.00,0.00,1.00
25531200,1473930.60,758.19,-11506846.00,-572741.44,10502769.00,0.05,0.00,102887.32,0.00,1.00,0.00
25534800,1236988.50,636.31,-11437514.00,-614204.06,10689288.00,0.05,0.00,125441.26,0.00,1.00,0.00
25538400,902388.00,464.19,-11478321.00,-634665.20,10877797.00,0.05,0.00,332801.56,0.00,1.00,0.00
25542000,506870.53,260.74,-11611436.00,-619866.90,11086208.00,0.05,0.00,638224.20,0.00,1.00,0.00
25545600,104518.75,53.76,-11720414.00,-604945.94,11316031.00,0.05,0.00,904810.06,0.00,1.00,0.00
25549200,10166.71,5.23,-11640051.00,-575820.56,11624407.00,0.05,0.00,581298.10,0.00,1.00,0.00
25552800,0.00,0.00,-11815053.00,-523867.66,11926722.00,0.05,0.00,412199.06,0.00,1.00,0.00
25556400,0.00,0.00,-11613181.00,-503991.47,12203124.00,0.05,81677.00,-4274.76,1.00,0.00,0.00
25560000,0.00,0.00,-11370949.00,-484180.84,12512308.00,0.05,652276.44,-4901.85,1.00,0.00,0.00
25563600,0.00,0.00,-11262062.00,-475601.80,12733822.00,0.05,993248.94,-2908.87,1.00,0.00,0.00
25567200,0.00,0.00,-10823899.00,-472488.03,12958166.00,0.05,1656066.90,-5711.87,1.00,0.00,0.00
25570800,0.00,0.00,-10671833.00,-450614.22,13286657.00,0.06,2159898.50,-4311.49,1.00,0.00,0.00
25574400,0.00,0.00,-10400025.00,-443204.30,13523171.00,0.06,2675515.50,-4425.63,1.00,0.00,0.00
25578000,0.00,0.00,-10241840.00,-437683.75,13709338.00,0.06,3026811.80,-3002.35,1.00,0.00,0.00
25581600,0.00,0.00,-10181810.00,-433900.60,13959101.00,0.07,3340699.80,-2690.88,1.00,0.00,0.00
25585200,0.00,0.00,-10130271.00,-441956.94,14204650.00,0.07,3629941.20,-2480.25,1.00,0.00,0.00
25588800,0.00,0.00,-10219047.00,-438435.80,14369276.00,0.08,3711112.20,-681.11,1.00,0.00,0.00
25592400,0.00,0.00,-10339759.00,-436332.47,14528287.00,0.08,3751849.20,-346.70,1.00,0.00,0.00
25596000,33887.93,17.43,-10193507.00,-456151.22,14760998.00,0.09,4140852.20,-4375.09,1.00,0.00,0.00
25599600,419124.60,215.60,-10155893.00,-484015.94,14857066.00,0.09,4629126.00,-7156.03,1.00,0.00,0.00
25603200,869439.94,447.24,-10350524.00,-513404.20,14738124.00,0.10,4748815.50,5180.09,1.00,0.00,0.00
25606800,1159240.50,596.32,-10420629.00,-524594.60,14658154.00,0.11,4866382.00,-5789.19,1.00,0.00,0.00
25610400,1546816.60,795.69,-10733205.00,-563864.75,14579959.00,0.11,4832390.00,2683.79,1.00,0.00,0.00
25614000,1591862.90,818.86,-10803353.00,-567358.06,14590963.00,0.12,4812788.00,673.50,1.00,0.00,0.00
25617600,1486952.50,764.89,-11123106.00,-575695.44,14621127.00,0.13,4413389.50,4111.40,1.00,0.00,0.00
25621200,1245244.00,640.56,-11555421.00,-590436.90,14651010.00,0.13,3756525.20,6129.08,1.00,0.00,0.00
25624800,901277.70,463.62,-11811257.00,-590955.94,14728094.00,0.14,3232056.00,4896.96,1.00,0.00,0.00
25628400,492279.40,253.23,-12016856.00,-590955.00,14830814.00,0.14,2719884.00,4602.09,1.00,0.00,0.00
25632000,90255.53,46.43,-12222716.00,-594656.80,14959588.00,0.14,2235698.50,3227.89,1.00,0.00,0.00
25635600,6507.83,3.35,-12299915.00,-587301.94,15169775.00,0.15,2288025.50,-1040.37,1.00,0.00,0.00
25639200,0.00,0.00,-12300691.00,-587306.25,15521864.00,0.15,2630852.20,-3014.67,1.00,0.00,0.00
25642800,0.00,0.00,-12146343.00,-535868.56,15654318.00,0.15,2969203.50,-2902.52,1.00,0.00,0.00
25646400,0.00,0.00,-11657405.00,-506180.70,15947090.00,0.16,3776542.00,-6962.83,1.00,0.00,0.00
25650000,0.00,0.00,-11359848.00,-493861.16,15968612.00,0.16,4112059.00,-2843.81,1.00,0.00,0.00
25653600,0.00,0.00,-11089080.00,-487866.53,16112247.00,0.17,4531693.00,-3607.55,1.00,0.00,0.00
25657200,0.00,0.00,-10528589.00,-478985.62,16149199.00,0.18,5136421.00,-5203.02,1.00,0.00,0.00
25660800,0.00,0.00,-10095995.00,-490752.66,16227563.00,0.18,5636532.00,-4283.70,1.00,0.00,0.00
25664400,0.00,0.00,-9903328.00,-485626.56,16221705.00,0.19,5831103.50,-1647.04,1.00,0.00,0.00
25668000,0.00,0.00,-9769918.00,-490962.00,16280100.00,0.20,6017619.50,-1600.14,1.00,0.00,0.00
25671600,0.00,0.00,-10004704.00,-491586.72,16227046.00,0.21,5733230.50,2475.39,1.00,0.00,0.00
25675200,0.00,0.00,-10321486.00,-489727.88,16265783.00,0.21,5456939.00,2370.03,1.00,0.00,0.00
25678800,0.00,0.00,-10682851.00,-480193.22,16216354.00,0.22,5056753.00,3443.31,1.00,0.00,0.00
25682400,5967.07,3.07,-11360472.00,-495963.16,16212498.00,0.23,4367769.50,5739.65,1.00,0.00,0.00
25686000,53029.45,27.28,-11554262.00,-537513.10,16171179.00,0.23,4134092.80,1659.85,1.00,0.00,0.00
25689600,114104.26,58.70,-12132762.00,-602375.90,16068638.00,0.24,3453578.00,5973.19,1.00,0.00,0.00
25693200,159652.92,82.13,-12587074.00,-648025.10,15724845.00,0.24,2656297.20,6898.12,1.00,0.00,0.00
25696800,225263.61,115.88,-13046703.00,-655716.25,15529326.00,0.25,2056830.80,4659.87,1.00,0.00,0.00
25700400,398417.16,204.95,-13142863.00,-655630.30,15392513.00,0.25,1992238.20,-199.06,1.00,0.00,0.00
25704000,510750.80,262.73,-13443195.00,-655238.40,15306571.00,0.25,1722456.50,3567.74,1.00,0.00,0.00
25707600,562916.60,289.57,-14054623.00,-655238.60,15153870.00,0.25,1011556.75,4631.41,1.00,0.00,0.00
25711200,792959.06,407.90,-14397810.00,-655152.80,15053083.00,0.25,795535.44,2456.18,1.00,0.00,0.00
25714800,470846.34,242.20,-14648460.00,-655152.80,15003527.00,0.25,178174.06,7413.44,1.00,0.00,0.00
25718400,113015.91,58.14,-14544818.00,-659577.94,14832551.00,0.25,-256432.02,2397.32,0.00,0.00,1.00
25722000,18236.87,9.38,-14259691.00,-679472.70,14860775.00,0.25,-62102.86,-1951.06,0.00,0.00,1.00
25725600,0.00,0.00,-13779671.00,-666868.56,14889865.00,0.25,438848.62,-4476.97,1.00,0.00,0.00
25729200,0.00,0.00,-13354810.00,-652182.30,14824051.00,0.26,813851.56,-3207.10,1.00,0.00,0.00
25732800,0.00,0.00,-12524420.00,-652182.30,14753401.00,0.26,1570279.60,-6519.53,1.00,0.00,0.00
25736400,0.00,0.00,-12088028.00,-654408.06,14615678.00,0.26,1870697.80,-2543.85,1.00,0.00,0.00
25740000,0.00,0.00,-11404122.00,-654647.56,14499858.00,0.26,2436216.00,-4872.85,1.00,0.00,0.00
25743600,0.00,0.00,-11122035.00,-556005.20,14145762.00,0.27,2467493.00,-228.54,1.00,0.00,0.00
25747200,0.00,0.00,-10726605.00,-503736.56,14079535.00,0.27,2845919.50,-3273.51,1.00,0.00,0.00
25750800,0.00,0.00,-10457056.00,-492305.62,14038434.00,0.27,3087013.80,-2058.47,1.00,0.00,0.00
25754400,0.00,0.00,-10213823.00,-501168.62,13846185.00,0.28,3130831.50,-361.45,1.00,0.00,0.00
25758000,0.00,0.00,-10333629.00,-496918.70,13501733.00,0.28,2675132.80,3947.45,1.00,0.00,0.00
25761600,0.00,0.00,-10527566.00,-494605.30,13348564.00,0.28,2329351.20,2958.76,1.00,0.00,0.00
25765200,0.00,0.00,-10887628.00,-447701.80,13195408.00,0.29,1864079.50,4001.57,1.00,0.00,0.00
25768800,13416.98,6.90,-11367236.00,-448240.25,13006779.00,0.29,1209940.90,5220.83,1.00,0.00,0.00
25772400,348203.60,179.12,-11847156.00,-440355.66,12759777.00,0.29,820836.94,367.70,1.00,0.00,0.00
25776000,889795.20,457.71,-12384117.00,-443186.75,12727189.00,0.29,791125.50,1444.69,1.00,0.00,0.00
25779600,1327311.80,682.77,-13139229.00,-438058.44,12421465.00,0.29,176683.33,5193.83,1.00,0.00,0.00
25783200,1619967.80,833.32,-13414259.00,-446922.25,12215660.00,0.29,-22811.89,2741.11,0.00,0.00,1.00
25786800,1672708.20,860.45,-14583432.00,-470075.00,12005958.00,0.29,-1362535.80,12304.86,0.00,0.00,1.00
25790400,1568397.90,806.79,-14605103.00,-527335.40,11743162.00,0.29,-1816356.00,4522.82,0.00,0.00,1.00
25794000,1316008.50,676.96,-14533126.00,-655450.44,11503663.00,0.28,-2363507.20,5397.89,0.00,0.00,1.00
25797600,745050.25,383.26,-14385038.00,-655441.30,11390039.00,0.28,-2898008.00,7381.95,0.00,0.00,1.00
25801200,467309.62,240.39,-14120968.00,-655428.25,11125810.00,0.27,-3184194.80,-918.55,0.00,0.00,1.00
25804800,186649.73,96.01,-13686240.00,-655423.00,10957302.00,0.27,-3196912.00,799.59,0.00,0.00,1.00
25808400,29180.12,15.01,-13559286.00,-655417.56,10685810.00,0.26,-3497620.00,2093.43,0.00,0.00,1.00
25812000,0.00,0.00,-13302069.00,-655423.60,10369040.00,0.25,-3587941.20,511.09,0.00,0.00,1.00
25815600,0.00,0.00,-12904865.00,-655425.90,9937960.00,0.24,-3622040.50,290.72,0.00,0.00,1.00
25819200,0.00,0.00,-12404629.00,-655427.60,9523169.00,0.24,-3537620.50,-733.22,0.00,0.00,1.00
25822800,0.00,0.00,-12198972.00,-655435.50,9235821.00,0.23,-3617885.80,701.09,0.00,0.00,1.00
25826400,0.00,0.00,-11256620.00,-655447.25,8763971.00,0.22,-3152133.20,-4037.41,0.00,0.00,1.00
25830000,0.00,0.00,-10862870.00,-655460.25,8578910.00,0.22,-2941211.20,-1790.70,0.00,0.00,1.00
25833600,0.00,0.00,-10368454.00,-655462.30,8455710.00,0.21,-2571391.80,-3185.49,0.00,0.00,1.00
25837200,0.00,0.00,-10121657.00,-640043.70,7954898.50,0.21,-2804755.20,2047.46,0.00,0.00,1.00
25840800,0.00,0.00,-10077966.00,-642340.75,7456612.00,0.20,-3259773.80,3920.71,0.00,0.00,1.00
25844400,0.00,0.00,-10320767.00,-521889.70,7065068.00,0.19,-3773179.20,4409.86,0.00,0.00,1.00
25848000,0.00,0.00,-10721705.00,-520312.03,6809053.50,0.18,-4427340.00,5623.94,0.00,0.00,1.00
25851600,0.00,0.00,-11272758.00,-511639.12,6599823.00,0.17,-5178125.00,6449.77,0.00,0.00,1.00
25855200,29512.28,15.18,-11601824.00,-511206.44,6397224.50,0.16,-5682883.50,3409.65,0.00,0.00,1.00
25858800,416205.47,214.10,-12091194.00,-502280.40,6219184.50,0.15,-5958765.50,-681.66,0.00,0.00,1.00
25862400,960884.56,494.28,-12438747.00,-502021.20,6066348.50,0.14,-5921457.50,-7922.93,0.00,0.00,1.00
25866000,1292377.50,664.80,-12941195.00,-494625.80,5903499.00,0.13,-6238515.00,1428.89,0.00,0.00,1.00
25869600,1546210.80,795.38,-13386278.00,-489066.47,5750260.50,0.11,-6574596.50,4276.41,0.00,0.00,1.00
25873200,1557415.80,801.14,-13484906.00,-478919.06,5596614.50,0.10,-6807241.00,2553.32,0.00,0.00,1.00
25876800,1456363.80,749.16,-13567532.00,-499084.03,5448244.00,0.09,-7158573.00,3435.81,0.00,0.00,1.00
25880400,1233513.90,634.52,-13602340.00,-552597.75,5304648.50,0.07,-7612285.50,4490.21,0.00,0.00,1.00
25884000,892342.40,459.02,-13533937.00,-655418.60,5169485.00,0.05,-8122677.00,4851.48,0.00,0.00,1.00
25887600,481096.12,247.48,-13709016.00,-655357.20,5042622.50,0.05,0.00,8840655.00,0.00,1.00,0.00
25891200,75550.27,38.86,-13597736.00,-655305.10,4925500.00,0.05,0.00,9251991.00,0.00,1.00,0.00
25894800,8866.67,4.56,-13527131.00,-655219.50,4793388.50,0.05,0.00,9380095.00,0.00,1.00,0.00
25898400,0.00,0.00,-13273392.00,-655294.25,4674373.00,0.05,0.00,9254314.00,0.00,1.00,0.00
25902000,0.00,0.00,-12955144.00,-655293.70,4561250.00,0.05,0.00,9049188.00,0.00,1.00,0.00
25905600,0.00,0.00,-12364816.00,-655412.75,4455622.50,0.05,0.00,8564606.00,0.00,1.00,0.00
25909200,0.00,0.00,-12095224.00,-655430.94,4378998.50,0.05,0.00,8371656.00,0.00,1.00,0.00
25912800,0.00,0.00,-11118078.00,-655438.06,4332438.50,0.05,0.00,7441077.00,0.00,1.00,0.00
25916400,0.00,0.00,-10743131.00,-655450.00,4268284.00,0.05,0.00,7130296.50,0.00,1.00,0.00
25920000,0.00,0.00,-10162259.00,-655452.44,4187221.00,0.05,0.00,6630490.50,0.00,1.00,0.00
25923600,0.00,0.00,-9889195.00,-655445.20,4118558.20,0.05,0.00,6426082.00,0.00,1.00,0.00
